Shop Cherri LLC Financing Scenario
Agreement Amount: ,"$6,500.00"
Principal Repayment Rate: ,17.0%
Fee Repayment Rate: ,2.89%
Period Start: ,2025-11-24,Period end: ,2025-11-30
Total Sales in Period,"$2,401.82"
Principal Payment (17.0% of retail sales),$407.89
Fee (2.89% of retail sales),$69.34
""
Store,Purchased At (UTC),Order Id,Line Item Id,SKU,Product,Net Price,Principal Repayment Rate,Principal Payment
shop-cherri.myshopify.com,2025-11-23 08:11:53 UTC,gid://shopify/Order/6241963999268,gid://shopify/LineItem/16276666318884,MTBP0211L,"Mid-Rise Thong - 1X/2X / Black Licorice,",$12.32,17.0%,$2.09
shop-cherri.myshopify.com,2025-11-23 14:42:55 UTC,gid://shopify/Order/6242211856420,gid://shopify/LineItem/16277132574756,MTB0214R,"Mid-Rise Thong - L/XL / Red Candy Apple,",$21.00,17.0%,$3.57
shop-cherri.myshopify.com,2025-11-23 14:42:55 UTC,gid://shopify/Order/6242211856420,gid://shopify/LineItem/16277132640292,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$39.50,17.0%,$6.72
shop-cherri.myshopify.com,2025-11-23 14:42:55 UTC,gid://shopify/Order/6242211856420,gid://shopify/LineItem/16277132607524,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$19.76,17.0%,$3.36
shop-cherri.myshopify.com,2025-11-23 15:50:43 UTC,gid://shopify/Order/6242288173092,gid://shopify/LineItem/16277282455588,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$19.76,17.0%,$3.36
shop-cherri.myshopify.com,2025-11-23 15:50:43 UTC,gid://shopify/Order/6242288173092,gid://shopify/LineItem/16277282652196,LRL02203L,"Bikini Brief - M/L / Black Licorice,",$39.50,17.0%,$6.72
shop-cherri.myshopify.com,2025-11-23 15:50:43 UTC,gid://shopify/Order/6242288173092,gid://shopify/LineItem/16277282553892,MTB0213R,"Mid-Rise Thong - M/L / Red Candy Apple,",$19.76,17.0%,$3.36
shop-cherri.myshopify.com,2025-11-23 15:50:43 UTC,gid://shopify/Order/6242288173092,gid://shopify/LineItem/16277282619428,LRL02203L,"Bikini Brief - M/L / Black Licorice,",$19.76,17.0%,$3.36
shop-cherri.myshopify.com,2025-11-23 15:50:43 UTC,gid://shopify/Order/6242288173092,gid://shopify/LineItem/16277282586660,MTB0213R,"Mid-Rise Thong - M/L / Red Candy Apple,",$39.50,17.0%,$6.72
shop-cherri.myshopify.com,2025-11-23 15:50:43 UTC,gid://shopify/Order/6242288173092,gid://shopify/LineItem/16277282488356,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$39.50,17.0%,$6.72
shop-cherri.myshopify.com,2025-11-23 15:50:43 UTC,gid://shopify/Order/6242288173092,gid://shopify/LineItem/16277282521124,TIER27,Order Protection - TIER27,$5.35,17.0%,$0.91
shop-cherri.myshopify.com,2025-11-23 17:12:28 UTC,gid://shopify/Order/6242394996772,gid://shopify/LineItem/16277518254116,MTB0211R,"Mid-Rise Thong - XS/S / Red Candy Apple,",$17.91,17.0%,$3.04
shop-cherri.myshopify.com,2025-11-23 17:50:51 UTC,gid://shopify/Order/6242453192740,gid://shopify/LineItem/16277699362852,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$15.37,17.0%,$2.61
shop-cherri.myshopify.com,2025-11-23 18:09:41 UTC,gid://shopify/Order/6242488451108,gid://shopify/LineItem/16277822275620,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$19.01,17.0%,$3.23
shop-cherri.myshopify.com,2025-11-23 20:47:18 UTC,gid://shopify/Order/6242889564196,gid://shopify/LineItem/16279629496356,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$25.21,17.0%,$4.29
shop-cherri.myshopify.com,2025-11-23 22:46:45 UTC,gid://shopify/Order/6243233792036,gid://shopify/LineItem/16281269501988,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$15.11,17.0%,$2.57
shop-cherri.myshopify.com,2025-11-23 22:46:45 UTC,gid://shopify/Order/6243233792036,gid://shopify/LineItem/16281269469220,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$15.11,17.0%,$2.57
shop-cherri.myshopify.com,2025-11-23 22:46:45 UTC,gid://shopify/Order/6243233792036,gid://shopify/LineItem/16281269534756,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$15.11,17.0%,$2.57
shop-cherri.myshopify.com,2025-11-24 00:52:10 UTC,gid://shopify/Order/6243482173476,gid://shopify/LineItem/16282294714404,MTB0213R,"Mid-Rise Thong - M/L / Red Candy Apple,",$19.30,17.0%,$3.28
shop-cherri.myshopify.com,2025-11-24 00:52:15 UTC,gid://shopify/Order/6243482304548,gid://shopify/LineItem/16282294943780,MTB0214R,"Mid-Rise Thong - L/XL / Red Candy Apple,",$12.32,17.0%,$2.09
shop-cherri.myshopify.com,2025-11-24 01:43:02 UTC,gid://shopify/Order/6243539943460,gid://shopify/LineItem/16282435682340,3PLRL02201SF,"3 Pack Bikini Briefs - Spring Fling - XS/S / Spring Fling,",$40.74,17.0%,$6.93
shop-cherri.myshopify.com,2025-11-24 01:43:02 UTC,gid://shopify/Order/6243539943460,gid://shopify/LineItem/16282435715108,MTB0211R,"Mid-Rise Thong - XS/S / Red Candy Apple,",$19.02,17.0%,$3.23
shop-cherri.myshopify.com,2025-11-24 04:39:30 UTC,gid://shopify/Order/6243702243364,gid://shopify/LineItem/16282775289892,MTBP0211L,"Mid-Rise Thong - 1X/2X / Black Licorice,",$13.44,17.0%,$2.28
shop-cherri.myshopify.com,2025-11-24 04:39:30 UTC,gid://shopify/Order/6243702243364,gid://shopify/LineItem/16282775322660,MTBP0211L,"Mid-Rise Thong - 1X/2X / Black Licorice,",$13.45,17.0%,$2.29
shop-cherri.myshopify.com,2025-11-24 04:39:30 UTC,gid://shopify/Order/6243702243364,gid://shopify/LineItem/16282775257124,MTBP0211L,"Mid-Rise Thong - 1X/2X / Black Licorice,",$13.44,17.0%,$2.28
shop-cherri.myshopify.com,2025-11-24 04:40:04 UTC,gid://shopify/Order/6243702571044,gid://shopify/LineItem/16282775781412,LRL02203L,"Bikini Brief - M/L / Black Licorice,",$13.43,17.0%,$2.28
shop-cherri.myshopify.com,2025-11-24 05:00:57 UTC,gid://shopify/Order/6243718037540,gid://shopify/LineItem/16282810974244,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$19.01,17.0%,$3.23
shop-cherri.myshopify.com,2025-11-24 05:16:53 UTC,gid://shopify/Order/6243729604644,gid://shopify/LineItem/16282833944612,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$10.99,17.0%,$1.87
shop-cherri.myshopify.com,2025-11-24 05:16:53 UTC,gid://shopify/Order/6243729604644,gid://shopify/LineItem/16282833911844,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$10.99,17.0%,$1.87
shop-cherri.myshopify.com,2025-11-24 05:16:53 UTC,gid://shopify/Order/6243729604644,gid://shopify/LineItem/16282833879076,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$10.99,17.0%,$1.87
