Shop Cherri LLC Financing Scenario
Agreement Amount: ,"$6,500.00"
Principal Repayment Rate: ,17.0%
Fee Repayment Rate: ,2.89%
Period Start: ,2025-11-03,Period end: ,2025-11-09
Total Sales in Period,"$2,620.07"
Principal Payment (17.0% of retail sales),$445.41
Fee (2.89% of retail sales),$75.72
""
Store,Purchased At (UTC),Order Id,Line Item Id,SKU,Product,Net Price,Principal Repayment Rate,Principal Payment
shop-cherri.myshopify.com,2025-11-02 08:27:04 UTC,gid://shopify/Order/6201998245924,gid://shopify/LineItem/16175406219300,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$23.80,17.0%,$4.05
shop-cherri.myshopify.com,2025-11-02 15:49:26 UTC,gid://shopify/Order/6202279428132,gid://shopify/LineItem/16175938076708,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-11-02 15:49:26 UTC,gid://shopify/Order/6202279428132,gid://shopify/LineItem/16175938011172,TIER5,Order Protection - TIER5,$1.75,17.0%,$0.30
shop-cherri.myshopify.com,2025-11-02 15:49:26 UTC,gid://shopify/Order/6202279428132,gid://shopify/LineItem/16175938043940,MTB0214R,"Mid-Rise Thong - L/XL / Red Candy Apple,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-11-02 17:41:24 UTC,gid://shopify/Order/6202456113188,gid://shopify/LineItem/16176245538852,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-11-02 18:24:24 UTC,gid://shopify/Order/6202525909028,gid://shopify/LineItem/16176482385956,MTB0214R,"Mid-Rise Thong - L/XL / Red Candy Apple,",$21.00,17.0%,$3.57
shop-cherri.myshopify.com,2025-11-02 19:56:25 UTC,gid://shopify/Order/6202723631140,gid://shopify/LineItem/16177326194724,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$23.80,17.0%,$4.05
shop-cherri.myshopify.com,2025-11-02 23:04:03 UTC,gid://shopify/Order/6203987460132,gid://shopify/LineItem/16179383205924,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$23.80,17.0%,$4.05
shop-cherri.myshopify.com,2025-11-02 23:04:03 UTC,gid://shopify/Order/6203987460132,gid://shopify/LineItem/16179383140388,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$23.80,17.0%,$4.05
shop-cherri.myshopify.com,2025-11-02 23:04:03 UTC,gid://shopify/Order/6203987460132,gid://shopify/LineItem/16179383173156,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$23.80,17.0%,$4.05
shop-cherri.myshopify.com,2025-11-02 23:04:03 UTC,gid://shopify/Order/6203987460132,gid://shopify/LineItem/16179383238692,LRL02203L,"Bikini Brief - M/L / Black Licorice,",$23.80,17.0%,$4.05
